nohup: 忽略输入
2023-03-20 01:44:22,077 : INFO : collecting all words and their counts
2023-03-20 01:44:31,430 : INFO : PROGRESS: at sentence #1230000, processed 38130000 words, keeping 1429886 word types
2023-03-20 01:44:31,511 : INFO : PROGRESS: at sentence #1240000, processed 38440000 words, keeping 1430557 word types
2023-03-20 01:44:31,593 : INFO : PROGRESS: at sentence #1250000, processed 38750000 words, keeping 1431235 word types
2023-03-20 01:44:31,680 : INFO : PROGRESS: at sentence #1260000, processed 39060000 words, keeping 1431925 word types
2023-03-20 01:44:31,764 : INFO : PROGRESS: at sentence #1270000, processed 39370000 words, keeping 1432552 word types
2023-03-20 01:44:31,846 : INFO : PROGRESS: at sentence #1280000, processed 39680000 words, keeping 1433135 word types
2023-03-20 01:44:31,928 : INFO : PROGRESS: at sentence #1290000, processed 39990000 words, keeping 1433781 word types
2023-03-20 01:44:32,010 : INFO : PROGRESS: at sentence #1300000, processed 40300000 words, keeping 1434354 word types
2023-03-20 01:44:32,091 : INFO : PROGRESS: at sentence #1310000, processed 40610000 words, keeping 1434953 word types
2023-03-20 01:44:32,174 : INFO : PROGRESS: at sentence #1320000, processed 40920000 words, keeping 1435508 word types
2023-03-20 01:44:32,255 : INFO : PROGRESS: at sentence #1330000, processed 41230000 words, keeping 1436088 word types
2023-03-20 01:44:32,335 : INFO : PROGRESS: at sentence #1340000, processed 41540000 words, keeping 1436637 word types
2023-03-20 01:44:32,415 : INFO : PROGRESS: at sentence #1350000, processed 41850000 words, keeping 1437177 word types
2023-03-20 01:44:32,495 : INFO : PROGRESS: at sentence #1360000, processed 42160000 words, keeping 1437714 word types
2023-03-20 01:44:32,576 : INFO : PROGRESS: at sentence #1370000, processed 42470000 words, keeping 1438272 word types
2023-03-20 01:44:32,656 : INFO : PROGRESS: at sentence #1380000, processed 42780000 words, keeping 1438797 word types
2023-03-20 01:44:32,734 : INFO : PROGRESS: at sentence #1390000, processed 43090000 words, keeping 1439280 word types
2023-03-20 01:44:32,819 : INFO : PROGRESS: at sentence #1400000, processed 43400000 words, keeping 1439781 word types
2023-03-20 01:44:32,901 : INFO : PROGRESS: at sentence #1410000, processed 43710000 words, keeping 1440279 word types
2023-03-20 01:44:32,982 : INFO : PROGRESS: at sentence #1420000, processed 44020000 words, keeping 1440723 word types
2023-03-20 01:44:33,063 : INFO : PROGRESS: at sentence #1430000, processed 44330000 words, keeping 1441231 word types
2023-03-20 01:44:33,143 : INFO : PROGRESS: at sentence #1440000, processed 44640000 words, keeping 1441669 word types
2023-03-20 01:44:33,225 : INFO : PROGRESS: at sentence #1450000, processed 44950000 words, keeping 1442106 word types
2023-03-20 01:44:33,306 : INFO : PROGRESS: at sentence #1460000, processed 45260000 words, keeping 1442552 word types
2023-03-20 01:44:33,388 : INFO : PROGRESS: at sentence #1470000, processed 45570000 words, keeping 1442988 word types
2023-03-20 01:44:33,456 : INFO : PROGRESS: at sentence #1480000, processed 45880000 words, keeping 1443347 word types
2023-03-20 01:44:33,535 : INFO : PROGRESS: at sentence #1490000, processed 46190000 words, keeping 1443766 word types
2023-03-20 01:44:33,618 : INFO : PROGRESS: at sentence #1500000, processed 46500000 words, keeping 1444191 word types
2023-03-20 01:44:33,702 : INFO : PROGRESS: at sentence #1510000, processed 46810000 words, keeping 1444613 word types
2023-03-20 01:44:33,784 : INFO : PROGRESS: at sentence #1520000, processed 47120000 words, keeping 1445035 word types
2023-03-20 01:44:33,866 : INFO : PROGRESS: at sentence #1530000, processed 47430000 words, keeping 1445452 word types
2023-03-20 01:44:33,951 : INFO : PROGRESS: at sentence #1540000, processed 47740000 words, keeping 1445840 word types
2023-03-20 01:44:34,035 : INFO : PROGRESS: at sentence #1550000, processed 48050000 words, keeping 1446238 word types
2023-03-20 01:44:34,116 : INFO : PROGRESS: at sentence #1560000, processed 48360000 words, keeping 1446648 word types
2023-03-20 01:44:34,198 : INFO : PROGRESS: at sentence #1570000, processed 48670000 words, keeping 1447037 word types
2023-03-20 01:44:34,280 : INFO : PROGRESS: at sentence #1580000, processed 48980000 words, keeping 1447422 word types
2023-03-20 01:44:34,363 : INFO : PROGRESS: at sentence #1590000, processed 49290000 words, keeping 1447822 word types
2023-03-20 01:44:34,444 : INFO : PROGRESS: at sentence #1600000, processed 49600000 words, keeping 1448197 word types
2023-03-20 01:44:34,526 : INFO : PROGRESS: at sentence #1610000, processed 49910000 words, keeping 1448562 word types
2023-03-20 01:44:34,608 : INFO : PROGRESS: at sentence #1620000, processed 50220000 words, keeping 1448933 word types
2023-03-20 01:44:34,690 : INFO : PROGRESS: at sentence #1630000, processed 50530000 words, keeping 1449298 word types
2023-03-20 01:44:34,771 : INFO : PROGRESS: at sentence #1640000, processed 50840000 words, keeping 1449679 word types
2023-03-20 01:44:34,854 : INFO : PROGRESS: at sentence #1650000, processed 51150000 words, keeping 1450001 word types
2023-03-20 01:44:34,936 : INFO : PROGRESS: at sentence #1660000, processed 51460000 words, keeping 1450333 word types
2023-03-20 01:44:35,018 : INFO : PROGRESS: at sentence #1670000, processed 51770000 words, keeping 1450659 word types
2023-03-20 01:44:35,107 : INFO : PROGRESS: at sentence #1680000, processed 52080000 words, keeping 1451003 word types
2023-03-20 01:44:35,190 : INFO : PROGRESS: at sentence #1690000, processed 52390000 words, keeping 1451297 word types
2023-03-20 01:44:35,273 : INFO : PROGRESS: at sentence #1700000, processed 52700000 words, keeping 1451623 word types
2023-03-20 01:44:35,355 : INFO : PROGRESS: at sentence #1710000, processed 53010000 words, keeping 1451938 word types
2023-03-20 01:44:35,437 : INFO : PROGRESS: at sentence #1720000, processed 53320000 words, keeping 1452219 word types
2023-03-20 01:44:35,520 : INFO : PROGRESS: at sentence #1730000, processed 53630000 words, keeping 1452502 word types
2023-03-20 01:44:35,602 : INFO : PROGRESS: at sentence #1740000, processed 53940000 words, keeping 1452796 word types
2023-03-20 01:44:35,684 : INFO : PROGRESS: at sentence #1750000, processed 54250000 words, keeping 1453089 word types
2023-03-20 01:44:35,767 : INFO : PROGRESS: at sentence #1760000, processed 54560000 words, keeping 1453405 word types
2023-03-20 01:44:35,849 : INFO : PROGRESS: at sentence #1770000, processed 54870000 words, keeping 1453651 word types
2023-03-20 01:44:35,931 : INFO : PROGRESS: at sentence #1780000, processed 55180000 words, keeping 1453918 word types
2023-03-20 01:44:36,014 : INFO : PROGRESS: at sentence #1790000, processed 55490000 words, keeping 1454222 word types
2023-03-20 01:44:36,095 : INFO : PROGRESS: at sentence #1800000, processed 55800000 words, keeping 1454506 word types
2023-03-20 01:44:36,178 : INFO : PROGRESS: at sentence #1810000, processed 56110000 words, keeping 1454738 word types
2023-03-20 01:44:36,267 : INFO : PROGRESS: at sentence #1820000, processed 56420000 words, keeping 1455008 word types
2023-03-20 01:44:36,350 : INFO : PROGRESS: at sentence #1830000, processed 56730000 words, keeping 1455277 word types
2023-03-20 01:44:36,432 : INFO : PROGRESS: at sentence #1840000, processed 57040000 words, keeping 1455538 word types
2023-03-20 01:44:36,515 : INFO : PROGRESS: at sentence #1850000, processed 57350000 words, keeping 1455805 word types
2023-03-20 01:44:36,597 : INFO : PROGRESS: at sentence #1860000, processed 57660000 words, keeping 1456070 word types
2023-03-20 01:44:36,679 : INFO : PROGRESS: at sentence #1870000, processed 57970000 words, keeping 1456306 word types
2023-03-20 01:44:36,761 : INFO : PROGRESS: at sentence #1880000, processed 58280000 words, keeping 1456577 word types
2023-03-20 01:44:36,843 : INFO : PROGRESS: at sentence #1890000, processed 58590000 words, keeping 1456818 word types
2023-03-20 01:44:36,925 : INFO : PROGRESS: at sentence #1900000, processed 58900000 words, keeping 1457060 word types
2023-03-20 01:44:37,008 : INFO : PROGRESS: at sentence #1910000, processed 59210000 words, keeping 1457282 word types
2023-03-20 01:44:37,090 : INFO : PROGRESS: at sentence #1920000, processed 59520000 words, keeping 1457490 word types
2023-03-20 01:44:37,172 : INFO : PROGRESS: at sentence #1930000, processed 59830000 words, keeping 1457722 word types
2023-03-20 01:44:37,254 : INFO : PROGRESS: at sentence #1940000, processed 60140000 words, keeping 1457950 word types
2023-03-20 01:44:37,336 : INFO : PROGRESS: at sentence #1950000, processed 60450000 words, keeping 1458142 word types
2023-03-20 01:44:37,428 : INFO : PROGRESS: at sentence #1960000, processed 60760000 words, keeping 1458329 word types
2023-03-20 01:44:37,511 : INFO : PROGRESS: at sentence #1970000, processed 61070000 words, keeping 1458527 word types
2023-03-20 01:44:37,594 : INFO : PROGRESS: at sentence #1980000, processed 61380000 words, keeping 1458762 word types
2023-03-20 01:44:37,677 : INFO : PROGRESS: at sentence #1990000, processed 61690000 words, keeping 1458963 word types
2023-03-20 01:44:37,759 : INFO : PROGRESS: at sentence #2000000, processed 62000000 words, keeping 1459166 word types
2023-03-20 01:44:37,838 : INFO : PROGRESS: at sentence #2010000, processed 62310000 words, keeping 1459332 word types
2023-03-20 01:44:37,920 : INFO : PROGRESS: at sentence #2020000, processed 62620000 words, keeping 1459490 word types
2023-03-20 01:44:38,001 : INFO : PROGRESS: at sentence #2030000, processed 62930000 words, keeping 1459650 word types
2023-03-20 01:44:38,082 : INFO : PROGRESS: at sentence #2040000, processed 63240000 words, keeping 1459809 word types
2023-03-20 01:44:38,162 : INFO : PROGRESS: at sentence #2050000, processed 63550000 words, keeping 1459973 word types
2023-03-20 01:44:38,243 : INFO : PROGRESS: at sentence #2060000, processed 63860000 words, keeping 1460145 word types
2023-03-20 01:44:38,326 : INFO : PROGRESS: at sentence #2070000, processed 64170000 words, keeping 1460316 word types
2023-03-20 01:44:38,408 : INFO : PROGRESS: at sentence #2080000, processed 64480000 words, keeping 1460463 word types
2023-03-20 01:44:38,492 : INFO : PROGRESS: at sentence #2090000, processed 64790000 words, keeping 1460619 word types
2023-03-20 01:44:38,575 : INFO : PROGRESS: at sentence #2100000, processed 65100000 words, keeping 1460776 word types
2023-03-20 01:44:38,658 : INFO : PROGRESS: at sentence #2110000, processed 65410000 words, keeping 1460923 word types
